FSU,2283.0,0.6
2283.0,FSU,0.6
FSU,2284.0,0.6
2284.0,FSU,0.6
FSU,2285.0,0.6
2285.0,FSU,0.6
FSU,2286.0,0.6
2286.0,FSU,0.6
FSU,2287.0,0.6
2287.0,FSU,0.6
FSU,2288.0,0.6
2288.0,FSU,0.6
FSU,2289.0,0.6
2289.0,FSU,0.6
FSU,2290.0,0.6
2290.0,FSU,0.6
FSU,2291.0,0.6
2291.0,FSU,0.6
FSU,2292.0,0.6
2292.0,FSU,0.6
FSU,2293.0,0.6
2293.0,FSU,0.6
FSU,2294.0,0.6
2294.0,FSU,0.6
FSU,2295.0,0.6
2295.0,FSU,0.6
FSU,2296.0,0.6
2296.0,FSU,0.6
FSU,2297.0,0.6
2297.0,FSU,0.6
FSU,2298.0,0.6
2298.0,FSU,0.6
FSU,2299.0,0.6
2299.0,FSU,0.6
FSU,2300.0,0.6
2300.0,FSU,0.6
FSU,2301.0,0.6
2301.0,FSU,0.6
FSU,2302.0,0.6
2302.0,FSU,0.6
FSU,2303.0,0.6
2303.0,FSU,0.6
FSU,2304.0,0.6
2304.0,FSU,0.6
FSU,2305.0,0.6
2305.0,FSU,0.6
FSU,2306.0,0.6
2306.0,FSU,0.6
FSU,2307.0,0.6
2307.0,FSU,0.6
FSU,2308.0,0.6
2308.0,FSU,0.6
FSU,2309.0,0.6
2309.0,FSU,0.6
FSU,2310.0,0.6
2310.0,FSU,0.6
FSU,2311.0,0.6
2311.0,FSU,0.6
FSU,2312.0,0.6
2312.0,FSU,0.6
FSU,2313.0,0.6
2313.0,FSU,0.6
FSU,2314.0,0.6
2314.0,FSU,0.6
FSU,2315.0,0.6
2315.0,FSU,0.6
FSU,2316.0,0.6
2316.0,FSU,0.6
FSU,2317.0,0.6
2317.0,FSU,0.6
FSU,2318.0,0.6
2318.0,FSU,0.6
FSU,2319.0,0.6
2319.0,FSU,0.6
FSU,2320.0,0.6
2320.0,FSU,0.6
FSU,2321.0,0.6
2321.0,FSU,0.6
FSU,2322.0,0.6
2322.0,FSU,0.6
FSU,2323.0,0.6
2323.0,FSU,0.6
FSU,2324.0,0.6
2324.0,FSU,0.6
FSU,2325.0,0.6
2325.0,FSU,0.6
FSU,2326.0,0.6
2326.0,FSU,0.6
FSU,2327.0,0.6
2327.0,FSU,0.6
FSU,2328.0,0.6
2328.0,FSU,0.6
FSU,2329.0,0.6
2329.0,FSU,0.6
FSU,2330.0,0.6
2330.0,FSU,0.6
FSU,2331.0,0.6
2331.0,FSU,0.6
FSU,2332.0,0.6
2332.0,FSU,0.6
FSU,2333.0,0.6
2333.0,FSU,0.6
FSU,2334.0,0.6
2334.0,FSU,0.6
FSU,2335.0,0.6
2335.0,FSU,0.6
FSU,2336.0,0.6
2336.0,FSU,0.6
FSU,2337.0,0.6
2337.0,FSU,0.6
FSU,2338.0,0.6
2338.0,FSU,0.6
FSU,2339.0,0.6
2339.0,FSU,0.6
FSU,2340.0,0.6
2340.0,FSU,0.6
FSU,2341.0,0.6
2341.0,FSU,0.6
FSU,2342.0,0.6
2342.0,FSU,0.6
FSU,2343.0,0.6
2343.0,FSU,0.6
FSU,2344.0,0.6
2344.0,FSU,0.6
FSU,2345.0,0.6
2345.0,FSU,0.6
FSU,2346.0,0.6
2346.0,FSU,0.6
FSU,2347.0,0.6
2347.0,FSU,0.6
FSU,2348.0,0.6
2348.0,FSU,0.6
FSU,2349.0,0.6
2349.0,FSU,0.6
FSU,2350.0,0.6
2350.0,FSU,0.6
FSU,2351.0,0.6
2351.0,FSU,0.6
FSU,2352.0,0.6
2352.0,FSU,0.6
FSU,2353.0,0.6
2353.0,FSU,0.6
FSU,2354.0,0.6
2354.0,FSU,0.6
FSU,2355.0,0.6
2355.0,FSU,0.6
FSU,2356.0,0.6
2356.0,FSU,0.6
FSU,2357.0,0.6
2357.0,FSU,0.6
FSU,2358.0,0.6
2358.0,FSU,0.6
FSU,2359.0,0.6
2359.0,FSU,0.6
FSU,2360.0,0.6
2360.0,FSU,0.6
FSU,2361.0,0.6
2361.0,FSU,0.6
FSU,2362.0,0.6
2362.0,FSU,0.6
FSU,2363.0,0.6
2363.0,FSU,0.6
FSU,2364.0,0.6
2364.0,FSU,0.6
FSU,2365.0,0.6
2365.0,FSU,0.6
FSU,2366.0,0.6
2366.0,FSU,0.6
FSU,2367.0,0.6
2367.0,FSU,0.6
FSU,2368.0,0.6
2368.0,FSU,0.6
FSU,2369.0,0.6
2369.0,FSU,0.6
FSU,2370.0,0.6
2370.0,FSU,0.6
FSU,2371.0,0.6
2371.0,FSU,0.6
FSU,2372.0,0.6
2372.0,FSU,0.6
FSU,2373.0,0.6
2373.0,FSU,0.6
FSU,2374.0,0.6
2374.0,FSU,0.6
FSU,2375.0,0.6
2375.0,FSU,0.6
FSU,2376.0,0.6
2376.0,FSU,0.6
FSU,2377.0,0.6
2377.0,FSU,0.6
FSU,2378.0,0.6
2378.0,FSU,0.6
FSU,2379.0,0.6
2379.0,FSU,0.6
FSU,2380.0,0.6
2380.0,FSU,0.6
FSU,2381.0,0.6
2381.0,FSU,0.6
FSU,2382.0,0.6
2382.0,FSU,0.6
FSU,2383.0,0.6
2383.0,FSU,0.6
FSU,2384.0,0.6
2384.0,FSU,0.6
FSU,2385.0,0.6
2385.0,FSU,0.6
FSU,2386.0,0.6
2386.0,FSU,0.6
FSU,2387.0,0.6
2387.0,FSU,0.6
FSU,2388.0,0.6
2388.0,FSU,0.6
FSU,2389.0,0.6
2389.0,FSU,0.6
FSU,2390.0,0.6
2390.0,FSU,0.6
FSU,2391.0,0.6
2391.0,FSU,0.6
FSU,2392.0,0.6
2392.0,FSU,0.6
FSU,2393.0,0.6
2393.0,FSU,0.6
FSU,2394.0,0.6
2394.0,FSU,0.6
FSU,2395.0,0.6
2395.0,FSU,0.6
FSU,2396.0,0.6
2396.0,FSU,0.6
FSU,2397.0,0.6
2397.0,FSU,0.6
FSU,2398.0,0.6
2398.0,FSU,0.6
FSU,2399.0,0.6
2399.0,FSU,0.6
FSU,2400.0,0.6
2400.0,FSU,0.6
FSU,2401.0,0.6
2401.0,FSU,0.6
FSU,2402.0,0.6
2402.0,FSU,0.6
FSU,2403.0,0.6
2403.0,FSU,0.6
FSU,2404.0,0.6
2404.0,FSU,0.6
FSU,2405.0,0.6
2405.0,FSU,0.6
FSU,2406.0,0.6
2406.0,FSU,0.6
FSU,2407.0,0.6
2407.0,FSU,0.6
FSU,2408.0,0.6
2408.0,FSU,0.6
FSU,2409.0,0.6
2409.0,FSU,0.6
FSU,2410.0,0.6
2410.0,FSU,0.6
FSU,2411.0,0.6
2411.0,FSU,0.6
FSU,2412.0,0.6
2412.0,FSU,0.6
FSU,2413.0,0.6
2413.0,FSU,0.6
FSU,2414.0,0.6
2414.0,FSU,0.6
FSU,2415.0,0.6
2415.0,FSU,0.6
FSU,2416.0,0.6
2416.0,FSU,0.6
FSU,2417.0,0.6
2417.0,FSU,0.6
FSU,2418.0,0.6
2418.0,FSU,0.6
FSU,2419.0,0.6
2419.0,FSU,0.6
FSU,2420.0,0.6
2420.0,FSU,0.6
FSU,2421.0,0.6
2421.0,FSU,0.6
FSU,2422.0,0.6
2422.0,FSU,0.6
FSU,2423.0,0.6
2423.0,FSU,0.6
FSU,2424.0,0.6
2424.0,FSU,0.6
FSU,2425.0,0.6
2425.0,FSU,0.6
FSU,2426.0,0.6
2426.0,FSU,0.6
FSU,2427.0,0.6
2427.0,FSU,0.6
FSU,2428.0,0.6
2428.0,FSU,0.6
FSU,2429.0,0.6
2429.0,FSU,0.6
FSU,2430.0,0.6
2430.0,FSU,0.6
FSU,2431.0,0.6
2431.0,FSU,0.6
FSU,2432.0,0.6
2432.0,FSU,0.6
FSU,2433.0,0.6
2433.0,FSU,0.6
FSU,2434.0,0.6
2434.0,FSU,0.6
FSU,2435.0,0.6
2435.0,FSU,0.6
FSU,2436.0,0.6
2436.0,FSU,0.6
FSU,2437.0,0.6
2437.0,FSU,0.6
FSU,2438.0,0.6
2438.0,FSU,0.6
FSU,2439.0,0.6
2439.0,FSU,0.6
FSU,2440.0,0.6
2440.0,FSU,0.6
FSU,2441.0,0.6
2441.0,FSU,0.6
FSU,2442.0,0.6
2442.0,FSU,0.6
FSU,2443.0,0.6
2443.0,FSU,0.6
FSU,2444.0,0.6
2444.0,FSU,0.6
FSU,2445.0,0.6
2445.0,FSU,0.6
FSU,2446.0,0.6
2446.0,FSU,0.6
FSU,2447.0,0.6
2447.0,FSU,0.6
FSU,2448.0,0.6
2448.0,FSU,0.6
FSU,2449.0,0.6
2449.0,FSU,0.6
FSU,2450.0,0.6
2450.0,FSU,0.6
FSU,2451.0,0.6
2451.0,FSU,0.6
FSU,2452.0,0.6
2452.0,FSU,0.6
FSU,2453.0,0.6
2453.0,FSU,0.6
FSU,2454.0,0.6
2454.0,FSU,0.6
FSU,2455.0,0.6
2455.0,FSU,0.6
FSU,2456.0,0.6
2456.0,FSU,0.6
FSU,2457.0,0.6
2457.0,FSU,0.6
FSU,2458.0,0.6
2458.0,FSU,0.6
FSU,2459.0,0.6
2459.0,FSU,0.6
FSU,2460.0,0.6
2460.0,FSU,0.6
FSU,2461.0,0.6
2461.0,FSU,0.6
FSU,2462.0,0.6
2462.0,FSU,0.6
FSU,2463.0,0.6
2463.0,FSU,0.6
FSU,2464.0,0.6
2464.0,FSU,0.6
FSU,2465.0,0.6
2465.0,FSU,0.6
FSU,2466.0,0.6
2466.0,FSU,0.6
FSU,2467.0,0.6
2467.0,FSU,0.6
FSU,2468.0,0.6
2468.0,FSU,0.6
FSU,2469.0,0.6
2469.0,FSU,0.6
FSU,2470.0,0.6
2470.0,FSU,0.6
FSU,2471.0,0.6
2471.0,FSU,0.6
FSU,2472.0,0.6
2472.0,FSU,0.6
FSU,2473.0,0.6
2473.0,FSU,0.6
FSU,2474.0,0.6
2474.0,FSU,0.6
FSU,2475.0,0.6
2475.0,FSU,0.6
FSU,2476.0,0.6
2476.0,FSU,0.6
FSU,2477.0,0.6
2477.0,FSU,0.6
FSU,2478.0,0.6
2478.0,FSU,0.6
FSU,2479.0,0.6
2479.0,FSU,0.6
FSU,2480.0,0.6
2480.0,FSU,0.6
FSU,2481.0,0.6
2481.0,FSU,0.6
FSU,2482.0,0.6
2482.0,FSU,0.6
FSU,2483.0,0.6
2483.0,FSU,0.6
FSU,2484.0,0.6
2484.0,FSU,0.6
FSU,2485.0,0.6
2485.0,FSU,0.6
FSU,2486.0,0.6
2486.0,FSU,0.6
FSU,2487.0,0.6
2487.0,FSU,0.6
FSU,2488.0,0.6
2488.0,FSU,0.6
FSU,2489.0,0.6
2489.0,FSU,0.6
FSU,2490.0,0.6
2490.0,FSU,0.6
FSU,2491.0,0.6
2491.0,FSU,0.6
FSU,2492.0,0.6
2492.0,FSU,0.6
FSU,2493.0,0.6
2493.0,FSU,0.6
FSU,2494.0,0.6
2494.0,FSU,0.6
FSU,2495.0,0.6
2495.0,FSU,0.6
FSU,2496.0,0.6
2496.0,FSU,0.6
FSU,2497.0,0.6
2497.0,FSU,0.6
FSU,2498.0,0.6
2498.0,FSU,0.6
FSU,2499.0,0.6
2499.0,FSU,0.6
FSU,2500.0,0.6
2500.0,FSU,0.6
FSU,2501.0,0.6
2501.0,FSU,0.6
FSU,2502.0,0.6
2502.0,FSU,0.6
FSU,2503.0,0.6
2503.0,FSU,0.6
FSU,2504.0,0.6
2504.0,FSU,0.6
FSU,2505.0,0.6
2505.0,FSU,0.6
FSU,2506.0,0.6
2506.0,FSU,0.6
FSU,2507.0,0.6
2507.0,FSU,0.6
FSU,2508.0,0.6
2508.0,FSU,0.6
FSU,2509.0,0.6
2509.0,FSU,0.6
FSU,2510.0,0.6
2510.0,FSU,0.6
FSU,2511.0,0.6
2511.0,FSU,0.6
FSU,2512.0,0.6
2512.0,FSU,0.6
FSU,2513.0,0.6
2513.0,FSU,0.6
FSU,2514.0,0.6
2514.0,FSU,0.6
FSU,2515.0,0.6
2515.0,FSU,0.6
FSU,2516.0,0.6
2516.0,FSU,0.6
FSU,2517.0,0.6
2517.0,FSU,0.6
FSU,2518.0,0.6
2518.0,FSU,0.6
FSU,2519.0,0.6
2519.0,FSU,0.6
FSU,2520.0,0.6
2520.0,FSU,0.6
FSU,2521.0,0.6
2521.0,FSU,0.6
FSU,2522.0,0.6
2522.0,FSU,0.6
FSU,2523.0,0.6
2523.0,FSU,0.6
FSU,2524.0,0.6
2524.0,FSU,0.6
FSU,2525.0,0.6
2525.0,FSU,0.6
FSU,2526.0,0.6
2526.0,FSU,0.6
FSU,2527.0,0.6
2527.0,FSU,0.6
FSU,2528.0,0.6
2528.0,FSU,0.6
FSU,2529.0,0.6
2529.0,FSU,0.6
FSU,2530.0,0.6
2530.0,FSU,0.6
FSU,2531.0,0.6
2531.0,FSU,0.6
FSU,2532.0,0.6
2532.0,FSU,0.6
FSU,2533.0,0.6
2533.0,FSU,0.6
FSU,2534.0,0.6
2534.0,FSU,0.6
FSU,2535.0,0.6
2535.0,FSU,0.6
FSU,2536.0,0.6
2536.0,FSU,0.6
FSU,2537.0,0.6
2537.0,FSU,0.6
FSU,2538.0,0.6
2538.0,FSU,0.6
FSU,2539.0,0.6
2539.0,FSU,0.6
FSU,2540.0,0.6
2540.0,FSU,0.6
FSU,2541.0,0.6
2541.0,FSU,0.6
FSU,2542.0,0.6
2542.0,FSU,0.6
FSU,2543.0,0.6
2543.0,FSU,0.6
FSU,2544.0,0.6
2544.0,FSU,0.6
FSU,2545.0,0.6
2545.0,FSU,0.6
FSU,2546.0,0.6
2546.0,FSU,0.6
FSU,2547.0,0.6
2547.0,FSU,0.6
FSU,2548.0,0.6
2548.0,FSU,0.6
FSU,2549.0,0.6
2549.0,FSU,0.6
FSU,2550.0,0.6
2550.0,FSU,0.6
FSU,2551.0,0.6
2551.0,FSU,0.6
FSU,2552.0,0.6
2552.0,FSU,0.6
FSU,2553.0,0.6
2553.0,FSU,0.6
FSU,2554.0,0.6
2554.0,FSU,0.6
FSU,2555.0,0.6
2555.0,FSU,0.6
FSU,2556.0,0.6
2556.0,FSU,0.6
FSU,2557.0,0.6
2557.0,FSU,0.6
FSU,2558.0,0.6
2558.0,FSU,0.6
FSU,2559.0,0.6
2559.0,FSU,0.6
FSU,2560.0,0.6
2560.0,FSU,0.6
FSU,2561.0,0.6
2561.0,FSU,0.6
FSU,2562.0,0.6
2562.0,FSU,0.6
FSU,2563.0,0.6
2563.0,FSU,0.6
FSU,2564.0,0.6
2564.0,FSU,0.6
FSU,2565.0,0.6
2565.0,FSU,0.6
FSU,2566.0,0.6
2566.0,FSU,0.6
FSU,2567.0,0.6
2567.0,FSU,0.6
FSU,2568.0,0.6
2568.0,FSU,0.6
FSU,2569.0,0.6
2569.0,FSU,0.6
FSU,2570.0,0.6
2570.0,FSU,0.6
FSU,2571.0,0.6
2571.0,FSU,0.6
FSU,2572.0,0.6
2572.0,FSU,0.6
FSU,2573.0,0.6
2573.0,FSU,0.6
FSU,2574.0,0.6
2574.0,FSU,0.6
FSU,2575.0,0.6
2575.0,FSU,0.6
FSU,2576.0,0.6
2576.0,FSU,0.6
FSU,2577.0,0.6
2577.0,FSU,0.6
FSU,2578.0,0.6
2578.0,FSU,0.6
FSU,2579.0,0.6
2579.0,FSU,0.6
FSU,2580.0,0.6
2580.0,FSU,0.6
FSU,2581.0,0.6
2581.0,FSU,0.6
FSU,2582.0,0.6
2582.0,FSU,0.6
FSU,2583.0,0.6
2583.0,FSU,0.6
FSU,2584.0,0.6
2584.0,FSU,0.6
FSU,2585.0,0.6
2585.0,FSU,0.6
FSU,2586.0,0.6
2586.0,FSU,0.6
FSU,2587.0,0.6
2587.0,FSU,0.6
FSU,2588.0,0.6
2588.0,FSU,0.6
FSU,2589.0,0.6
2589.0,FSU,0.6
FSU,2590.0,0.6
2590.0,FSU,0.6
FSU,2591.0,0.6
2591.0,FSU,0.6
FSU,2592.0,0.6
2592.0,FSU,0.6
FSU,2593.0,0.6
2593.0,FSU,0.6
FSU,2594.0,0.6
2594.0,FSU,0.6
FSU,2595.0,0.6
2595.0,FSU,0.6
FSU,2596.0,0.6
2596.0,FSU,0.6
FSU,2597.0,0.6
2597.0,FSU,0.6
FSU,2598.0,0.6
2598.0,FSU,0.6
FSU,2599.0,0.6
2599.0,FSU,0.6
FSU,2600.0,0.6
2600.0,FSU,0.6
FSU,2601.0,0.6
2601.0,FSU,0.6
FSU,2602.0,0.6
2602.0,FSU,0.6
FSU,2603.0,0.6
2603.0,FSU,0.6
FSU,2604.0,0.6
2604.0,FSU,0.6
FSU,2605.0,0.6
2605.0,FSU,0.6
FSU,2606.0,0.6
2606.0,FSU,0.6
FSU,2607.0,0.6
2607.0,FSU,0.6
FSU,2608.0,0.6
2608.0,FSU,0.6
FSU,2609.0,0.6
2609.0,FSU,0.6
FSU,2610.0,0.6
2610.0,FSU,0.6
FSU,2611.0,0.6
2611.0,FSU,0.6
FSU,2612.0,0.6
2612.0,FSU,0.6
FSU,2613.0,0.6
2613.0,FSU,0.6
FSU,2614.0,0.6
2614.0,FSU,0.6
FSU,2615.0,0.6
2615.0,FSU,0.6
FSU,2616.0,0.6
2616.0,FSU,0.6
FSU,2617.0,0.6
2617.0,FSU,0.6
FSU,2618.0,0.6
2618.0,FSU,0.6
FSU,2619.0,0.6
2619.0,FSU,0.6
FSU,2620.0,0.6
2620.0,FSU,0.6
FSU,2621.0,0.6
2621.0,FSU,0.6
FSU,2622.0,0.6
2622.0,FSU,0.6
FSU,2623.0,0.6
2623.0,FSU,0.6
FSU,2624.0,0.6
2624.0,FSU,0.6
FSU,2625.0,0.6
2625.0,FSU,0.6
FSU,2626.0,0.6
2626.0,FSU,0.6
FSU,2627.0,0.6
2627.0,FSU,0.6
FSU,2628.0,0.6
2628.0,FSU,0.6
FSU,2629.0,0.6
2629.0,FSU,0.6
FSU,2630.0,0.6
2630.0,FSU,0.6
FSU,2631.0,0.6
2631.0,FSU,0.6
FSU,2632.0,0.6
2632.0,FSU,0.6
FSU,2633.0,0.6
2633.0,FSU,0.6
FSU,2634.0,0.6
2634.0,FSU,0.6
FSU,2635.0,0.6
2635.0,FSU,0.6
FSU,2636.0,0.6
2636.0,FSU,0.6
FSU,2637.0,0.6
2637.0,FSU,0.6
FSU,2638.0,0.6
2638.0,FSU,0.6
FSU,2639.0,0.6
2639.0,FSU,0.6
FSU,2640.0,0.6
2640.0,FSU,0.6
FSU,2641.0,0.6
2641.0,FSU,0.6
FSU,2642.0,0.6
2642.0,FSU,0.6
FSU,2643.0,0.6
2643.0,FSU,0.6
FSU,2644.0,0.6
2644.0,FSU,0.6
FSU,2645.0,0.6
2645.0,FSU,0.6
FSU,2646.0,0.6
2646.0,FSU,0.6
FSU,2647.0,0.6
2647.0,FSU,0.6
FSU,2648.0,0.6
2648.0,FSU,0.6
FSU,2649.0,0.6
2649.0,FSU,0.6
FSU,2650.0,0.6
2650.0,FSU,0.6
FSU,2651.0,0.6
2651.0,FSU,0.6
FSU,2652.0,0.6
2652.0,FSU,0.6
FSU,2653.0,0.6
2653.0,FSU,0.6
FSU,2654.0,0.6
2654.0,FSU,0.6
FSU,2655.0,0.6
2655.0,FSU,0.6
FSU,2656.0,0.6
2656.0,FSU,0.6
FSU,2657.0,0.6
2657.0,FSU,0.6
FSU,2658.0,0.6
2658.0,FSU,0.6
FSU,2659.0,0.6
2659.0,FSU,0.6
FSU,2660.0,0.6
2660.0,FSU,0.6
FSU,2661.0,0.6
2661.0,FSU,0.6
FSU,2662.0,0.6
2662.0,FSU,0.6
FSU,2663.0,0.6
2663.0,FSU,0.6
FSU,2664.0,0.6
2664.0,FSU,0.6
FSU,2665.0,0.6
2665.0,FSU,0.6
FSU,2666.0,0.6
2666.0,FSU,0.6
FSU,2667.0,0.6
2667.0,FSU,0.6
FSU,2668.0,0.6
2668.0,FSU,0.6
FSU,2669.0,0.6
2669.0,FSU,0.6
FSU,2670.0,0.6
2670.0,FSU,0.6
FSU,2671.0,0.6
2671.0,FSU,0.6
FSU,2672.0,0.6
2672.0,FSU,0.6
FSU,2673.0,0.6
2673.0,FSU,0.6
FSU,2674.0,0.6
2674.0,FSU,0.6
FSU,2675.0,0.6
2675.0,FSU,0.6
FSU,2676.0,0.6
2676.0,FSU,0.6
FSU,2677.0,0.6
2677.0,FSU,0.6
FSU,2678.0,0.6
2678.0,FSU,0.6
FSU,2679.0,0.6
2679.0,FSU,0.6
FSU,2680.0,0.6
2680.0,FSU,0.6
FSU,2681.0,0.6
2681.0,FSU,0.6
FSU,2682.0,0.6
2682.0,FSU,0.6
FSU,2683.0,0.6
2683.0,FSU,0.6
FSU,2684.0,0.6
2684.0,FSU,0.6
FSU,2685.0,0.6
2685.0,FSU,0.6
FSU,2686.0,0.6
2686.0,FSU,0.6
FSU,2687.0,0.6
2687.0,FSU,0.6
FSU,2688.0,0.6
2688.0,FSU,0.6
FSU,2689.0,0.6
2689.0,FSU,0.6
FSU,2690.0,0.6
2690.0,FSU,0.6
FSU,2691.0,0.6
2691.0,FSU,0.6
FSU,2692.0,0.6
2692.0,FSU,0.6
FSU,2693.0,0.6
2693.0,FSU,0.6
FSU,2694.0,0.6
2694.0,FSU,0.6
FSU,2695.0,0.6
2695.0,FSU,0.6
FSU,2696.0,0.6
2696.0,FSU,0.6
FSU,2697.0,0.6
2697.0,FSU,0.6
FSU,2698.0,0.6
2698.0,FSU,0.6
FSU,2699.0,0.6
2699.0,FSU,0.6
FSU,2700.0,0.6
2700.0,FSU,0.6
FSU,2701.0,0.6
2701.0,FSU,0.6
FSU,2702.0,0.6
2702.0,FSU,0.6
FSU,2703.0,0.6
2703.0,FSU,0.6
FSU,2704.0,0.6
2704.0,FSU,0.6
FSU,2705.0,0.6
2705.0,FSU,0.6
FSU,2706.0,0.6
2706.0,FSU,0.6
FSU,2707.0,0.6
2707.0,FSU,0.6
FSU,2708.0,0.6
2708.0,FSU,0.6
FSU,2709.0,0.6
2709.0,FSU,0.6
FSU,2710.0,0.6
2710.0,FSU,0.6
FSU,2711.0,0.6
2711.0,FSU,0.6
FSU,2712.0,0.6
2712.0,FSU,0.6
FSU,2713.0,0.6
2713.0,FSU,0.6
FSU,2714.0,0.6
2714.0,FSU,0.6
FSU,2715.0,0.6
2715.0,FSU,0.6
FSU,2716.0,0.6
2716.0,FSU,0.6
FSU,2717.0,0.6
2717.0,FSU,0.6
FSU,2718.0,0.6
2718.0,FSU,0.6
FSU,2719.0,0.6
2719.0,FSU,0.6
FSU,2720.0,0.6
2720.0,FSU,0.6
FSU,2721.0,0.6
2721.0,FSU,0.6
FSU,2722.0,0.6
2722.0,FSU,0.6
FSU,2723.0,0.6
2723.0,FSU,0.6
FSU,2724.0,0.6
2724.0,FSU,0.6
FSU,2725.0,0.6
2725.0,FSU,0.6
FSU,2726.0,0.6
2726.0,FSU,0.6
FSU,2727.0,0.6
2727.0,FSU,0.6
FSU,2728.0,0.6
2728.0,FSU,0.6
FSU,2729.0,0.6
2729.0,FSU,0.6
FSU,2730.0,0.6
2730.0,FSU,0.6
FSU,2731.0,0.6
2731.0,FSU,0.6
FSU,2732.0,0.6
2732.0,FSU,0.6
FSU,2733.0,0.6
2733.0,FSU,0.6
FSU,2734.0,0.6
2734.0,FSU,0.6
FSU,2735.0,0.6
2735.0,FSU,0.6
FSU,2736.0,0.6
2736.0,FSU,0.6
FSU,2737.0,0.6
2737.0,FSU,0.6
FSU,2738.0,0.6
2738.0,FSU,0.6
FSU,2739.0,0.6
2739.0,FSU,0.6
FSU,2740.0,0.6
2740.0,FSU,0.6
FSU,2741.0,0.6
2741.0,FSU,0.6
FSU,2742.0,0.6
2742.0,FSU,0.6
FSU,2743.0,0.6
2743.0,FSU,0.6
FSU,2744.0,0.6
2744.0,FSU,0.6
FSU,2745.0,0.6
2745.0,FSU,0.6
FSU,2746.0,0.6
2746.0,FSU,0.6
FSU,2747.0,0.6
2747.0,FSU,0.6
FSU,2748.0,0.6
2748.0,FSU,0.6
FSU,2749.0,0.6
2749.0,FSU,0.6
FSU,2750.0,0.6
2750.0,FSU,0.6
FSU,2751.0,0.6
2751.0,FSU,0.6
FSU,2752.0,0.6
2752.0,FSU,0.6
FSU,2753.0,0.6
2753.0,FSU,0.6
FSU,2754.0,0.6
2754.0,FSU,0.6
FSU,2755.0,0.6
2755.0,FSU,0.6
FSU,2756.0,0.6
2756.0,FSU,0.6
FSU,2757.0,0.6
2757.0,FSU,0.6
FSU,2758.0,0.6
2758.0,FSU,0.6
FSU,2759.0,0.6
2759.0,FSU,0.6
FSU,2760.0,0.6
2760.0,FSU,0.6
FSU,2761.0,0.6
2761.0,FSU,0.6
FSU,2762.0,0.6
2762.0,FSU,0.6
FSU,2763.0,0.6
2763.0,FSU,0.6
FSU,2764.0,0.6
2764.0,FSU,0.6
FSU,2765.0,0.6
2765.0,FSU,0.6
FSU,2766.0,0.6
2766.0,FSU,0.6
FSU,2767.0,0.6
2767.0,FSU,0.6
FSU,2768.0,0.6
2768.0,FSU,0.6
FSU,2769.0,0.6
2769.0,FSU,0.6
FSU,2770.0,0.6
2770.0,FSU,0.6
FSU,2771.0,0.6
2771.0,FSU,0.6
FSU,2772.0,0.6
2772.0,FSU,0.6
FSU,2773.0,0.6
2773.0,FSU,0.6
FSU,2774.0,0.6
2774.0,FSU,0.6
FSU,2775.0,0.6
2775.0,FSU,0.6
FSU,2776.0,0.6
2776.0,FSU,0.6
FSU,2777.0,0.6
2777.0,FSU,0.6
FSU,2778.0,0.6
2778.0,FSU,0.6
FSU,2779.0,0.6
2779.0,FSU,0.6
FSU,2780.0,0.6
2780.0,FSU,0.6
FSU,2781.0,0.6
2781.0,FSU,0.6
FSU,2782.0,0.6
2782.0,FSU,0.6
FSU,2783.0,0.6
2783.0,FSU,0.6
FSU,2784.0,0.6
2784.0,FSU,0.6
FSU,2785.0,0.6
2785.0,FSU,0.6
FSU,2786.0,0.6
2786.0,FSU,0.6
FSU,2787.0,0.6
2787.0,FSU,0.6
FSU,2788.0,0.6
2788.0,FSU,0.6
FSU,2789.0,0.6
2789.0,FSU,0.6
FSU,2790.0,0.6
2790.0,FSU,0.6
FSU,2791.0,0.6
2791.0,FSU,0.6
FSU,2792.0,0.6
2792.0,FSU,0.6
FSU,2793.0,0.6
2793.0,FSU,0.6
FSU,2794.0,0.6
2794.0,FSU,0.6
FSU,2795.0,0.6
2795.0,FSU,0.6
FSU,2796.0,0.6
2796.0,FSU,0.6
FSU,2797.0,0.6
2797.0,FSU,0.6
FSU,2798.0,0.6
2798.0,FSU,0.6
FSU,2799.0,0.6
2799.0,FSU,0.6
FSU,2800.0,0.6
2800.0,FSU,0.6
FSU,2801.0,0.6
2801.0,FSU,0.6
FSU,2802.0,0.6
2802.0,FSU,0.6
FSU,2803.0,0.6
2803.0,FSU,0.6
FSU,2804.0,0.6
2804.0,FSU,0.6
FSU,2805.0,0.6
2805.0,FSU,0.6
FSU,2806.0,0.6
2806.0,FSU,0.6
FSU,2807.0,0.6
2807.0,FSU,0.6
FSU,2808.0,0.6
2808.0,FSU,0.6
FSU,2809.0,0.6
2809.0,FSU,0.6
FSU,2810.0,0.6
2810.0,FSU,0.6
FSU,2811.0,0.6
2811.0,FSU,0.6
FSU,2812.0,0.6
2812.0,FSU,0.6
FSU,2813.0,0.6
2813.0,FSU,0.6
FSU,2814.0,0.6
2814.0,FSU,0.6
FSU,2815.0,0.6
2815.0,FSU,0.6
FSU,2816.0,0.6
2816.0,FSU,0.6
FSU,2817.0,0.6
2817.0,FSU,0.6
FSU,2818.0,0.6
2818.0,FSU,0.6
FSU,2819.0,0.6
2819.0,FSU,0.6
FSU,2820.0,0.6
2820.0,FSU,0.6
